inn,year,code,value,source,fetched
7705634425,2023,1110,11468,girbo,2026-09-14
7705634425,2023,1150,1283,girbo,2026-09-14
7705634425,2023,1170,29438238,girbo,2026-09-14
7705634425,2023,1180,62,girbo,2026-09-14
7705634425,2023,1190,209542,girbo,2026-09-14
7705634425,2023,1200,8728789,girbo,2026-09-14
7705634425,2023,1210,845,girbo,2026-09-14
7705634425,2023,1220,4,girbo,2026-09-14
7705634425,2023,1230,2391843,girbo,2026-09-14
7705634425,2023,1240,5838800,girbo,2026-09-14
7705634425,2023,1250,497297,girbo,2026-09-14
7705634425,2023,1260,0,girbo,2026-09-14
7705634425,2023,1300,17494235,girbo,2026-09-14
7705634425,2023,1310,1580000,girbo,2026-09-14
7705634425,2023,1350,8856617,girbo,2026-09-14
7705634425,2023,1360,79000,girbo,2026-09-14
7705634425,2023,1370,6978618,girbo,2026-09-14
7705634425,2023,1400,10750047,girbo,2026-09-14
7705634425,2023,1410,10750000,girbo,2026-09-14
7705634425,2023,1420,47,girbo,2026-09-14
7705634425,2023,1500,10145100,girbo,2026-09-14
7705634425,2023,1510,6707892,girbo,2026-09-14
7705634425,2023,1520,3403538,girbo,2026-09-14
7705634425,2023,1540,33670,girbo,2026-09-14
7705634425,2023,1600,38389382,girbo,2026-09-14
7705634425,2023,1700,38389382,girbo,2026-09-14
7705634425,2023,2100,12799277,girbo,2026-09-14
7705634425,2023,2110,12804856,girbo,2026-09-14
7705634425,2023,2120,5579,girbo,2026-09-14
7705634425,2023,2200,12304861,girbo,2026-09-14
7705634425,2023,2220,494416,girbo,2026-09-14
7705634425,2023,2300,15099895,girbo,2026-09-14
7705634425,2023,2320,2228475,girbo,2026-09-14
7705634425,2023,2330,1724676,girbo,2026-09-14
7705634425,2023,2340,2590894,girbo,2026-09-14
7705634425,2023,2350,299659,girbo,2026-09-14
7705634425,2023,2400,15089536,girbo,2026-09-14
7705634425,2023,2410,-12837,girbo,2026-09-14
7705634425,2023,2411,13322,girbo,2026-09-14
7705634425,2023,2412,485,girbo,2026-09-14
7705634425,2023,2460,2478,girbo,2026-09-14
7705634425,2023,2500,15089536,girbo,2026-09-14
7705634425,2023,3600,17494235,girbo,2026-09-14
7705634425,2023,4100,8659601,girbo,2026-09-14
7705634425,2023,4110,11068239,girbo,2026-09-14
7705634425,2023,4112,88785,girbo,2026-09-14
7705634425,2023,4119,11390,girbo,2026-09-14
7705634425,2023,4120,2408638,girbo,2026-09-14
7705634425,2023,4121,145493,girbo,2026-09-14
7705634425,2023,4122,389429,girbo,2026-09-14
7705634425,2023,4123,1782632,girbo,2026-09-14
7705634425,2023,4124,37343,girbo,2026-09-14
7705634425,2023,4129,53741,girbo,2026-09-14
7705634425,2023,4200,6000896,girbo,2026-09-14
7705634425,2023,4210,14978363,girbo,2026-09-14
7705634425,2023,4211,0,girbo,2026-09-14
7705634425,2023,4212,0,girbo,2026-09-14
7705634425,2023,4213,12531546,girbo,2026-09-14
7705634425,2023,4214,2446817,girbo,2026-09-14
7705634425,2023,4220,8977467,girbo,2026-09-14
7705634425,2023,4221,467,girbo,2026-09-14
7705634425,2023,4222,42500,girbo,2026-09-14
7705634425,2023,4223,8934500,girbo,2026-09-14
7705634425,2023,4300,-14163842,girbo,2026-09-14
7705634425,2023,4310,0,girbo,2026-09-14
7705634425,2023,4314,0,girbo,2026-09-14
7705634425,2023,4320,14163842,girbo,2026-09-14
7705634425,2023,4322,11690898,girbo,2026-09-14
7705634425,2023,4323,2472944,girbo,2026-09-14
7705634425,2023,4400,496655,girbo,2026-09-14
7705634425,2023,4450,642,girbo,2026-09-14
7705634425,2023,4500,497297,girbo,2026-09-14
7705634425,2023,6100,0,girbo,2026-09-14
7705634425,2023,6400,0,girbo,2026-09-14
7705634425,2023,prev1100,31300802,girbo,2026-09-14
7705634425,2023,prev1110,13802,girbo,2026-09-14
7705634425,2023,prev1150,1625,girbo,2026-09-14
7705634425,2023,prev1170,31264098,girbo,2026-09-14
7705634425,2023,prev1180,68,girbo,2026-09-14
7705634425,2023,prev1190,21209,girbo,2026-09-14
7705634425,2023,prev1200,6275270,girbo,2026-09-14
7705634425,2023,prev1210,42,girbo,2026-09-14
7705634425,2023,prev1220,12,girbo,2026-09-14
7705634425,2023,prev1230,601356,girbo,2026-09-14
7705634425,2023,prev1240,5672900,girbo,2026-09-14
7705634425,2023,prev1250,642,girbo,2026-09-14
7705634425,2023,prev1260,318,girbo,2026-09-14
7705634425,2023,prev1300,17035085,girbo,2026-09-14
7705634425,2023,prev1310,1580000,girbo,2026-09-14
7705634425,2023,prev1350,8856617,girbo,2026-09-14
7705634425,2023,prev1360,79000,girbo,2026-09-14
7705634425,2023,prev1370,6519468,girbo,2026-09-14
7705634425,2023,prev1400,16945908,girbo,2026-09-14
7705634425,2023,prev1410,16945888,girbo,2026-09-14
7705634425,2023,prev1420,20,girbo,2026-09-14
7705634425,2023,prev1500,3595079,girbo,2026-09-14
7705634425,2023,prev1510,3042904,girbo,2026-09-14
7705634425,2023,prev1520,524546,girbo,2026-09-14
7705634425,2023,prev1540,27630,girbo,2026-09-14
7705634425,2023,prev1600,37576072,girbo,2026-09-14
7705634425,2023,prev1700,37576072,girbo,2026-09-14
7705634425,2023,prev2100,5755913,girbo,2026-09-14
7705634425,2023,prev2110,5760475,girbo,2026-09-14
7705634425,2023,prev2120,4562,girbo,2026-09-14
7705634425,2023,prev2200,5312021,girbo,2026-09-14
7705634425,2023,prev2220,443892,girbo,2026-09-14
7705634425,2023,prev2300,5151008,girbo,2026-09-14
7705634425,2023,prev2320,2218243,girbo,2026-09-14
7705634425,2023,prev2330,1654749,girbo,2026-09-14
7705634425,2023,prev2340,12363,girbo,2026-09-14
7705634425,2023,prev2350,736869,girbo,2026-09-14
7705634425,2023,prev2400,5119571,girbo,2026-09-14
7705634425,2023,prev2410,-41611,girbo,2026-09-14
7705634425,2023,prev2411,41659,girbo,2026-09-14
7705634425,2023,prev2412,48,girbo,2026-09-14
7705634425,2023,prev2460,10174,girbo,2026-09-14
7705634425,2023,prev2500,5119571,girbo,2026-09-14
7705634425,2023,prev3600,17035085,girbo,2026-09-14
7705634425,2023,prev4100,3606168,girbo,2026-09-14
7705634425,2023,prev4110,5762435,girbo,2026-09-14
7705634425,2023,prev4112,125121,girbo,2026-09-14
7705634425,2023,prev4119,4387,girbo,2026-09-14
7705634425,2023,prev4120,2156267,girbo,2026-09-14
7705634425,2023,prev4121,130203,girbo,2026-09-14
7705634425,2023,prev4122,363792,girbo,2026-09-14
7705634425,2023,prev4123,1362353,girbo,2026-09-14
7705634425,2023,prev4124,247554,girbo,2026-09-14
7705634425,2023,prev4129,52365,girbo,2026-09-14
7705634425,2023,prev4200,-2998973,girbo,2026-09-14
7705634425,2023,prev4210,7193628,girbo,2026-09-14
7705634425,2023,prev4211,80,girbo,2026-09-14
7705634425,2023,prev4212,20000,girbo,2026-09-14
7705634425,2023,prev4213,4861279,girbo,2026-09-14
7705634425,2023,prev4214,2312269,girbo,2026-09-14
7705634425,2023,prev4220,10192601,girbo,2026-09-14
7705634425,2023,prev4221,213,girbo,2026-09-14
7705634425,2023,prev4222,545888,girbo,2026-09-14
7705634425,2023,prev4223,9646500,girbo,2026-09-14
7705634425,2023,prev4300,-608141,girbo,2026-09-14
7705634425,2023,prev4310,7000000,girbo,2026-09-14
7705634425,2023,prev4314,7000000,girbo,2026-09-14
7705634425,2023,prev4320,7608141,girbo,2026-09-14
7705634425,2023,prev4322,2636375,girbo,2026-09-14
7705634425,2023,prev4323,4971766,girbo,2026-09-14
7705634425,2023,prev4400,-946,girbo,2026-09-14
7705634425,2023,prev4450,1588,girbo,2026-09-14
7705634425,2023,prev4500,642,girbo,2026-09-14
7705634425,2024,1100,35006283,girbo,2026-09-14
7705634425,2024,1110,5429,girbo,2026-09-14
7705634425,2024,1150,711,girbo,2026-09-14
7705634425,2024,1170,34229457,girbo,2026-09-14
7705634425,2024,1180,709,girbo,2026-09-14
7705634425,2024,1190,769977,girbo,2026-09-14
7705634425,2024,1200,8139202,girbo,2026-09-14
7705634425,2024,1210,935,girbo,2026-09-14
7705634425,2024,1220,4,girbo,2026-09-14
7705634425,2024,1230,2817251,girbo,2026-09-14
7705634425,2024,1240,4940078,girbo,2026-09-14
7705634425,2024,1250,380757,girbo,2026-09-14
7705634425,2024,1260,177,girbo,2026-09-14
7705634425,2024,1300,22939437,girbo,2026-09-14
7705634425,2024,1310,12640000,girbo,2026-09-14
7705634425,2024,1350,0,girbo,2026-09-14
7705634425,2024,1360,79000,girbo,2026-09-14
7705634425,2024,1370,10220437,girbo,2026-09-14
7705634425,2024,1400,14006183,girbo,2026-09-14
7705634425,2024,1410,14000000,girbo,2026-09-14
7705634425,2024,1420,6183,girbo,2026-09-14
7705634425,2024,1500,6199865,girbo,2026-09-14
7705634425,2024,1510,4182595,girbo,2026-09-14
7705634425,2024,1520,1972872,girbo,2026-09-14
7705634425,2024,1540,44397,girbo,2026-09-14
7705634425,2024,1600,43145485,girbo,2026-09-14
7705634425,2024,1700,43145485,girbo,2026-09-14
7705634425,2024,2100,5901418,girbo,2026-09-14
7705634425,2024,2110,5913313,girbo,2026-09-14
7705634425,2024,2120,11895,girbo,2026-09-14
7705634425,2024,2200,5319194,girbo,2026-09-14
7705634425,2024,2220,582224,girbo,2026-09-14
7705634425,2024,2300,10493433,girbo,2026-09-14
7705634425,2024,2320,2848959,girbo,2026-09-14
7705634425,2024,2330,2046767,girbo,2026-09-14
7705634425,2024,2340,4783438,girbo,2026-09-14
7705634425,2024,2350,411391,girbo,2026-09-14
7705634425,2024,2400,10443504,girbo,2026-09-14
7705634425,2024,2410,-51347,girbo,2026-09-14
7705634425,2024,2411,45858,girbo,2026-09-14
7705634425,2024,2412,-5489,girbo,2026-09-14
7705634425,2024,2460,1418,girbo,2026-09-14
7705634425,2024,2500,10443504,girbo,2026-09-14
7705634425,2024,3600,22939437,girbo,2026-09-14
7705634425,2024,4100,3078599,girbo,2026-09-14
7705634425,2024,4110,5930805,girbo,2026-09-14
7705634425,2024,4111,1261,girbo,2026-09-14
7705634425,2024,4112,67747,girbo,2026-09-14
7705634425,2024,4119,10782,girbo,2026-09-14
7705634425,2024,4120,2852206,girbo,2026-09-14
7705634425,2024,4121,180519,girbo,2026-09-14
7705634425,2024,4122,500997,girbo,2026-09-14
7705634425,2024,4123,2126176,girbo,2026-09-14
7705634425,2024,4124,38688,girbo,2026-09-14
7705634425,2024,4129,5826,girbo,2026-09-14
7705634425,2024,4200,2410272,girbo,2026-09-14
7705634425,2024,4210,12423272,girbo,2026-09-14
7705634425,2024,4211,10000,girbo,2026-09-14
7705634425,2024,4213,10273040,girbo,2026-09-14
7705634425,2024,4214,2140232,girbo,2026-09-14
7705634425,2024,4220,10013000,girbo,2026-09-14
7705634425,2024,4221,0,girbo,2026-09-14
7705634425,2024,4222,0,girbo,2026-09-14
7705634425,2024,4223,10013000,girbo,2026-09-14
7705634425,2024,4300,-5605411,girbo,2026-09-14
7705634425,2024,4310,6999125,girbo,2026-09-14
7705634425,2024,4311,6999125,girbo,2026-09-14
7705634425,2024,4320,12604536,girbo,2026-09-14
7705634425,2024,4322,6408648,girbo,2026-09-14
7705634425,2024,4323,6195888,girbo,2026-09-14
7705634425,2024,4400,-116540,girbo,2026-09-14
7705634425,2024,4450,497297,girbo,2026-09-14
7705634425,2024,4500,380757,girbo,2026-09-14
7705634425,2024,prev1100,29660593,girbo,2026-09-14
7705634425,2024,prev1110,11468,girbo,2026-09-14
7705634425,2024,prev1150,1283,girbo,2026-09-14
7705634425,2024,prev1170,29438238,girbo,2026-09-14
7705634425,2024,prev1180,62,girbo,2026-09-14
7705634425,2024,prev1190,209542,girbo,2026-09-14
7705634425,2024,prev1200,8728789,girbo,2026-09-14
7705634425,2024,prev1210,845,girbo,2026-09-14
7705634425,2024,prev1220,4,girbo,2026-09-14
7705634425,2024,prev1230,2391843,girbo,2026-09-14
7705634425,2024,prev1240,5838800,girbo,2026-09-14
7705634425,2024,prev1250,497297,girbo,2026-09-14
7705634425,2024,prev1300,17494235,girbo,2026-09-14
7705634425,2024,prev1310,1580000,girbo,2026-09-14
7705634425,2024,prev1350,8856617,girbo,2026-09-14
7705634425,2024,prev1360,79000,girbo,2026-09-14
7705634425,2024,prev1370,6978618,girbo,2026-09-14
7705634425,2024,prev1400,10750047,girbo,2026-09-14
7705634425,2024,prev1410,10750000,girbo,2026-09-14
7705634425,2024,prev1420,47,girbo,2026-09-14
7705634425,2024,prev1500,10145100,girbo,2026-09-14
7705634425,2024,prev1510,6707892,girbo,2026-09-14
7705634425,2024,prev1520,3403538,girbo,2026-09-14
7705634425,2024,prev1540,33670,girbo,2026-09-14
7705634425,2024,prev1600,38389382,girbo,2026-09-14
7705634425,2024,prev1700,38389382,girbo,2026-09-14
7705634425,2024,prev2100,12799277,girbo,2026-09-14
7705634425,2024,prev2110,12804856,girbo,2026-09-14
7705634425,2024,prev2120,5579,girbo,2026-09-14
7705634425,2024,prev2200,12304861,girbo,2026-09-14
7705634425,2024,prev2220,494416,girbo,2026-09-14
7705634425,2024,prev2300,15099895,girbo,2026-09-14
7705634425,2024,prev2320,2228475,girbo,2026-09-14
7705634425,2024,prev2330,1724676,girbo,2026-09-14
7705634425,2024,prev2340,2590894,girbo,2026-09-14
7705634425,2024,prev2350,299659,girbo,2026-09-14
7705634425,2024,prev2400,15089536,girbo,2026-09-14
7705634425,2024,prev2410,-12837,girbo,2026-09-14
7705634425,2024,prev2411,13322,girbo,2026-09-14
7705634425,2024,prev2412,485,girbo,2026-09-14
7705634425,2024,prev2460,2478,girbo,2026-09-14
7705634425,2024,prev2500,15089536,girbo,2026-09-14
7705634425,2024,prev3600,17494235,girbo,2026-09-14
7705634425,2024,prev4100,8659601,girbo,2026-09-14
7705634425,2024,prev4110,11068239,girbo,2026-09-14
7705634425,2024,prev4112,88785,girbo,2026-09-14
7705634425,2024,prev4119,11390,girbo,2026-09-14
7705634425,2024,prev4120,2408638,girbo,2026-09-14
7705634425,2024,prev4121,145493,girbo,2026-09-14
7705634425,2024,prev4122,389429,girbo,2026-09-14
7705634425,2024,prev4123,1782632,girbo,2026-09-14
7705634425,2024,prev4124,37343,girbo,2026-09-14
7705634425,2024,prev4129,53741,girbo,2026-09-14
7705634425,2024,prev4200,6000896,girbo,2026-09-14
7705634425,2024,prev4210,14978363,girbo,2026-09-14
7705634425,2024,prev4213,12531546,girbo,2026-09-14
7705634425,2024,prev4214,2446817,girbo,2026-09-14
7705634425,2024,prev4220,8977467,girbo,2026-09-14
7705634425,2024,prev4221,467,girbo,2026-09-14
7705634425,2024,prev4222,42500,girbo,2026-09-14
7705634425,2024,prev4223,8934500,girbo,2026-09-14
7705634425,2024,prev4300,-14163842,girbo,2026-09-14
7705634425,2024,prev4320,14163842,girbo,2026-09-14
7705634425,2024,prev4322,11690898,girbo,2026-09-14
7705634425,2024,prev4323,2472944,girbo,2026-09-14
7705634425,2024,prev4400,496655,girbo,2026-09-14
7705634425,2024,prev4450,642,girbo,2026-09-14
7705634425,2024,prev4500,497297,girbo,2026-09-14
7705634425,2025,1100,35751667,girbo,2026-09-14
7705634425,2025,1110,3825,girbo,2026-09-14
7705634425,2025,1150,748,girbo,2026-09-14
7705634425,2025,1170,34960529,girbo,2026-09-14
7705634425,2025,1180,174,girbo,2026-09-14
7705634425,2025,1190,786391,girbo,2026-09-14
7705634425,2025,1200,8429304,girbo,2026-09-14
7705634425,2025,1210,1508,girbo,2026-09-14
7705634425,2025,1220,5,girbo,2026-09-14
7705634425,2025,1230,4945747,girbo,2026-09-14
7705634425,2025,1240,3043112,girbo,2026-09-14
7705634425,2025,1250,438687,girbo,2026-09-14
7705634425,2025,1260,245,girbo,2026-09-14
7705634425,2025,1300,20744863,girbo,2026-09-14
7705634425,2025,1310,12640000,girbo,2026-09-14
7705634425,2025,1350,0,girbo,2026-09-14
7705634425,2025,1360,601175,girbo,2026-09-14
7705634425,2025,1370,7503688,girbo,2026-09-14
7705634425,2025,1400,16261170,girbo,2026-09-14
7705634425,2025,1410,16250000,girbo,2026-09-14
7705634425,2025,1420,11170,girbo,2026-09-14
7705634425,2025,1500,7174938,girbo,2026-09-14
7705634425,2025,1510,5201914,girbo,2026-09-14
7705634425,2025,1520,1887283,girbo,2026-09-14
7705634425,2025,1540,85741,girbo,2026-09-14
7705634425,2025,1600,44180971,girbo,2026-09-14
7705634425,2025,1700,44180971,girbo,2026-09-14
7705634425,2025,2100,3893408,girbo,2026-09-14
7705634425,2025,2110,3900773,girbo,2026-09-14
7705634425,2025,2120,7365,girbo,2026-09-14
7705634425,2025,2200,3115416,girbo,2026-09-14
7705634425,2025,2220,777992,girbo,2026-09-14
7705634425,2025,2300,3330177,girbo,2026-09-14
7705634425,2025,2320,3372541,girbo,2026-09-14
7705634425,2025,2330,2531399,girbo,2026-09-14
7705634425,2025,2340,37522,girbo,2026-09-14
7705634425,2025,2350,663903,girbo,2026-09-14
7705634425,2025,2400,3314072,girbo,2026-09-14
7705634425,2025,2410,-16248,girbo,2026-09-14
7705634425,2025,2411,10726,girbo,2026-09-14
7705634425,2025,2412,-5522,girbo,2026-09-14
7705634425,2025,2460,143,girbo,2026-09-14
7705634425,2025,2500,3314072,girbo,2026-09-14
7705634425,2025,2900,26,girbo,2026-09-14
7705634425,2025,4100,-2057228,girbo,2026-09-14
7705634425,2025,4110,1363914,girbo,2026-09-14
7705634425,2025,4111,0,girbo,2026-09-14
7705634425,2025,4112,10443,girbo,2026-09-14
7705634425,2025,4114,1346093,girbo,2026-09-14
7705634425,2025,4119,7378,girbo,2026-09-14
7705634425,2025,4120,3421142,girbo,2026-09-14
7705634425,2025,4121,156610,girbo,2026-09-14
7705634425,2025,4122,694385,girbo,2026-09-14
7705634425,2025,4123,2512080,girbo,2026-09-14
7705634425,2025,4124,25519,girbo,2026-09-14
7705634425,2025,4129,32548,girbo,2026-09-14
7705634425,2025,4200,4450231,girbo,2026-09-14
7705634425,2025,4210,18712655,girbo,2026-09-14
7705634425,2025,4211,0,girbo,2026-09-14
7705634425,2025,4212,551026,girbo,2026-09-14
7705634425,2025,4213,14915617,girbo,2026-09-14
7705634425,2025,4214,3246012,girbo,2026-09-14
7705634425,2025,4220,14262424,girbo,2026-09-14
7705634425,2025,4221,196,girbo,2026-09-14
7705634425,2025,4222,5251228,girbo,2026-09-14
7705634425,2025,4223,9011000,girbo,2026-09-14
7705634425,2025,4300,-2335073,girbo,2026-09-14
7705634425,2025,4310,6998950,girbo,2026-09-14
7705634425,2025,4311,6998950,girbo,2026-09-14
7705634425,2025,4320,9334023,girbo,2026-09-14
7705634425,2025,4322,5584023,girbo,2026-09-14
7705634425,2025,4323,3750000,girbo,2026-09-14
7705634425,2025,4400,57930,girbo,2026-09-14
7705634425,2025,4450,380757,girbo,2026-09-14
7705634425,2025,4500,438687,girbo,2026-09-14
7705634425,2025,prev1100,35006283,girbo,2026-09-14
7705634425,2025,prev1110,5429,girbo,2026-09-14
7705634425,2025,prev1150,711,girbo,2026-09-14
7705634425,2025,prev1170,34229457,girbo,2026-09-14
7705634425,2025,prev1180,709,girbo,2026-09-14
7705634425,2025,prev1190,769977,girbo,2026-09-14
7705634425,2025,prev1200,8139202,girbo,2026-09-14
7705634425,2025,prev1210,935,girbo,2026-09-14
7705634425,2025,prev1220,4,girbo,2026-09-14
7705634425,2025,prev1230,2817251,girbo,2026-09-14
7705634425,2025,prev1240,4940078,girbo,2026-09-14
7705634425,2025,prev1250,380757,girbo,2026-09-14
7705634425,2025,prev1260,177,girbo,2026-09-14
7705634425,2025,prev1300,22939437,girbo,2026-09-14
7705634425,2025,prev1310,12640000,girbo,2026-09-14
7705634425,2025,prev1360,79000,girbo,2026-09-14
7705634425,2025,prev1370,10220437,girbo,2026-09-14
7705634425,2025,prev1400,14006183,girbo,2026-09-14
7705634425,2025,prev1410,14000000,girbo,2026-09-14
7705634425,2025,prev1420,6183,girbo,2026-09-14
7705634425,2025,prev1500,6199865,girbo,2026-09-14
7705634425,2025,prev1510,4182595,girbo,2026-09-14
7705634425,2025,prev1520,1972872,girbo,2026-09-14
7705634425,2025,prev1540,44397,girbo,2026-09-14
7705634425,2025,prev1600,43145485,girbo,2026-09-14
7705634425,2025,prev1700,43145485,girbo,2026-09-14
7705634425,2025,prev2100,5901418,girbo,2026-09-14
7705634425,2025,prev2110,5913313,girbo,2026-09-14
7705634425,2025,prev2120,11895,girbo,2026-09-14
7705634425,2025,prev2200,5319194,girbo,2026-09-14
7705634425,2025,prev2220,582224,girbo,2026-09-14
7705634425,2025,prev2300,10493433,girbo,2026-09-14
7705634425,2025,prev2320,2848959,girbo,2026-09-14
7705634425,2025,prev2330,2046767,girbo,2026-09-14
7705634425,2025,prev2340,4459039,girbo,2026-09-14
7705634425,2025,prev2350,86992,girbo,2026-09-14
7705634425,2025,prev2400,10443504,girbo,2026-09-14
7705634425,2025,prev2410,-51347,girbo,2026-09-14
7705634425,2025,prev2411,45858,girbo,2026-09-14
7705634425,2025,prev2412,-5489,girbo,2026-09-14
7705634425,2025,prev2460,1418,girbo,2026-09-14
7705634425,2025,prev2500,10443504,girbo,2026-09-14
7705634425,2025,prev2900,240,girbo,2026-09-14
7705634425,2025,prev4100,3078599,girbo,2026-09-14
7705634425,2025,prev4110,5930805,girbo,2026-09-14
7705634425,2025,prev4111,1261,girbo,2026-09-14
7705634425,2025,prev4112,67747,girbo,2026-09-14
7705634425,2025,prev4114,5851015,girbo,2026-09-14
7705634425,2025,prev4119,10782,girbo,2026-09-14
7705634425,2025,prev4120,2852206,girbo,2026-09-14
7705634425,2025,prev4121,180519,girbo,2026-09-14
7705634425,2025,prev4122,500997,girbo,2026-09-14
7705634425,2025,prev4123,2126176,girbo,2026-09-14
7705634425,2025,prev4124,38688,girbo,2026-09-14
7705634425,2025,prev4129,5826,girbo,2026-09-14
7705634425,2025,prev4200,2410272,girbo,2026-09-14
7705634425,2025,prev4210,12423272,girbo,2026-09-14
7705634425,2025,prev4211,10000,girbo,2026-09-14
7705634425,2025,prev4213,10273040,girbo,2026-09-14
7705634425,2025,prev4214,2140232,girbo,2026-09-14
7705634425,2025,prev4220,10013000,girbo,2026-09-14
7705634425,2025,prev4223,10013000,girbo,2026-09-14
7705634425,2025,prev4300,-5605411,girbo,2026-09-14
7705634425,2025,prev4310,6999125,girbo,2026-09-14
7705634425,2025,prev4311,6999125,girbo,2026-09-14
7705634425,2025,prev4320,12604536,girbo,2026-09-14
